,index,ca_export_FK,endettement,evo_benefice,ratio_benef,evo_effectif,evo_risque,age,effectif_ETI,effectif_GE,effectif_MIC,effectif_PME,ca_total_FL_ETI,ca_total_FL_GE,ca_total_FL_MIC,ca_total_FL_PME,risque_eleve,risque_faible,risque_moyen,type_com_Commune monopolarisÃ©e,type_com_Commune multipolarisÃ©e,type_com_Espace Ã  dominante rurale,type_com_PÃ´le urbain,activite_Commerce Autres,activite_Commerce de gros et intermÃ©diaires du commerce,activite_Construction : Autres,activite_Construction : Travaux divers. Menuiserie. Miroiterie,activite_Hotels et restaurants,activite_Industrie alimentaire. bois.cuir,activite_Industrie manufacturiÃ¨re : Autres,activite_Industrie manufacturiÃ¨re : MÃ©tallurgie. travail des mÃ©taux,activite_SantÃ© et action sociale. services sociaux. Ã©ducation. autres,activite_Services. Location. Immobilier,activite_Transport,actionnaire_entreprise,actionnaire_famille,actionnaire_pas d'actionnaire,actionnaire_personne physique,forme_jur_simpl_Affaire personnelle,forme_jur_simpl_Autres,forme_jur_simpl_Coop. Ou union agricole,forme_jur_simpl_Forme juridique agricole,forme_jur_simpl_SARL,forme_jur_simpl_Societe anonyme,forme_jur_simpl_SociÃ©tÃ© civile,forme_jur_simpl_SociÃ©tÃ© en nom collectif,forme_jur_simpl_SociÃ©tÃ© par actions simplifiÃ©e,profil_name
0,0,0.2972278348189369,-0.010057772343452821,-0.003440317883998187,0.0008122348771307172,0.30579209192462187,-0.0013787308158947566,0.04455094553179048,0.2121754971151882,-0.014878698373177457,-0.10809708505837917,0.05595490144835033,0.2121754971151882,-0.014878698373177457,-0.10809708505837917,0.05595490144835033,0.02550256840538567,-0.042663156619079504,0.022702254590565945,0.08010986271016501,-0.022130409423957772,0.10209229721402785,-0.12569726673272016,0.011557900237806843,0.05250779865073589,0.11690021388014907,-0.11227409164351816,-0.009409709407519527,0.10335738354266527,-0.02727127599800096,-0.08180113980408427,-0.02965014146892149,-0.06291623983181902,0.14043368812220564,0.036443199561153446,0.04374496648597277,-0.07607504633139306,0.04227026187321962,0.012849975005405039,0.11875264059621796,0.6239908339983109,-0.014878698373177453,-0.10237104503697493,0.03802052976478503,-0.014245137754264309,0.08752055477325363,-0.02165209612304966,Profil 0
1,1,-0.11523126985044875,-63.459337813547926,-0.048515120574659516,-0.3934463361354905,-0.023757547091357183,-0.38063128144568226,-1.0322003781721012,-0.12415024724487903,-0.014878698373177473,1.1476192376088483,-1.112294145884648,-0.12415024724487903,-0.014878698373177473,1.1476192376088483,-1.112294145884648,0.5832632389607478,-0.04795382085526172,-0.5633737045640893,-0.3533461144878863,-0.22181250986992074,-0.16586417559720526,0.4688339079430545,-0.40572373549442575,1.0152664598094474,-0.20425940664035103,-0.39572673402080427,-0.22614897399661227,-0.25576599656995974,1.253991745533229,-0.28157869291013893,-0.26907618577226927,-0.38921764334919184,-0.2330044540620795,1.4493112953991556,-0.18338251077794923,-1.0760211074122112,-0.3486226633671922,-0.1978543676865238,-0.14993107207830061,-0.029455303253375274,-0.014878698373177474,-0.8918041093964656,-0.42651296002254807,-0.014245137754264262,-0.11002570677269329,1.4242991561632499,Profil 1
2,2,0.19875119307701355,0.29236187956477355,-0.050268397439892434,0.00389507651943848,-0.011787678903152323,-0.27768647488376097,0.7061766174971243,-0.12415024724487903,-0.014878698373177473,-0.871369150349532,0.8990427610357182,-0.12415024724487903,-0.014878698373177473,-0.871369150349532,0.8990427610357182,0.0021214198211375063,-0.3541224779491152,0.41095730662915086,0.4425119907115763,-0.22181250986992074,-0.3490459620224464,0.08539754525532783,-0.04691685298472849,0.9290060396020028,-0.20425940664035103,-0.3957267340208042,-0.22614897399661232,-0.08219975188901996,-0.38931188588463733,-0.281578692910139,0.3951731052304982,0.35040091812312546,-0.23300445406207956,0.6470759748677406,-0.18338251077794923,-0.324007017470445,-0.3486226633671922,-0.1978543676865238,-0.14993107207830064,-0.029455303253375274,67.2101802804704,-0.8918041093964656,-0.42651296002254807,-0.014245137754264262,-0.11002570677269329,-0.7020996928017431,Profil 2
3,3,68.31767037513953,0.1629587429414765,0.0987786843525169,0.049329953919868226,0.11869305979763828,0.7811743926102857,-0.284477423592053,8.054756411620824,-0.014878698373177473,-0.871369150349532,-1.1122941458846483,8.054756411620824,-0.014878698373177473,-0.871369150349532,-1.1122941458846483,-0.6401932223858002,1.0653867503951149,-0.5633737045640893,0.4425119907115762,-0.22181250986992077,-0.4589550338775911,0.17388285972172626,-0.40572373549442575,0.7996154092908363,-0.20425940664035103,-0.39572673402080427,-0.22614897399661232,-0.2557659965699598,-0.3893118858846374,2.114036164224617,-0.26907618577226927,-0.38921764334919184,-0.23300445406207956,1.181899521888684,-0.18338251077794923,-0.8253497440982891,-0.3486226633671923,-0.19785436768652384,-0.14993107207830061,-0.029455303253375274,-0.014878698373177474,-0.8918041093964658,1.3054292900510378,-0.014245137754264262,-0.11002570677269329,0.09529987556012923,Profil 3
4,4,0.43003346655564667,0.0208910785419549,-0.04931822198210466,-0.001487987205738145,-0.0907717822487732,-0.1453288664470052,0.27911122456667126,-0.124150247244879,-0.014878698373177474,-0.596052551991571,0.6247695464556681,-0.124150247244879,-0.014878698373177474,-0.596052551991571,0.6247695464556681,0.1606146432228494,-0.9386262778555629,0.9246954761674047,-0.3533461144878862,0.2081988092105226,-0.09925261689711762,0.2221475767033982,-0.1447732754873732,-0.3649002635096617,-0.204259406640351,-0.39572673402080427,-0.22614897399661232,-0.2557659965699598,-0.38931188588463744,-0.281578692910139,0.4555594044125679,1.762399990024822,-0.23300445406207956,-0.3010203130330226,-0.18338251077794926,0.5647369070061878,-0.3486226633671922,-0.19785436768652387,-0.14993107207830067,-0.029455303253375278,-0.014878698373177473,-0.891804109396466,-0.426512960022548,70.19939134675273,-0.11002570677269327,-0.7020996928017432,Profil 4
5,5,0.496380920480788,-0.7270503516934899,-0.05456416993131986,-0.035732309198639206,-0.011039286310818552,-0.18944806925925708,0.8544592287429565,-0.12415024724487901,67.21018028047038,-0.8713691503495319,-1.112294145884648,-0.12415024724487901,67.21018028047038,-0.8713691503495319,-1.112294145884648,0.2773991236241108,-0.5211235636366717,0.31352420550982685,-0.3533461144878862,-0.2218125098699207,-0.019318746457012384,0.35085348865452326,0.43149232369486784,1.1877873002243358,-0.204259406640351,-0.3957267340208042,-0.22614897399661232,-0.25576599656995974,-0.01956856881561741,-0.281578692910139,0.06304845972911445,-0.38921764334919196,-0.23300445406207956,1.4493112953991556,-0.18338251077794923,-1.0760211074122112,-0.34862266336719216,-0.19785436768652384,2.9757476243091006,-0.029455303253375274,-0.014878698373177473,-0.8918041093964658,0.03533830666374149,-0.014245137754264265,1.039825639151607,-0.17049998056049495,Profil 5
6,6,-0.11601691946380367,-0.8576127425387889,114.54223243163965,0.027308854788096495,-0.04018078215880619,-0.14532886644700518,-1.07005976827742,8.054756411620824,-0.014878698373177473,-0.871369150349532,-1.1122941458846483,8.054756411620824,-0.014878698373177473,-0.871369150349532,-1.1122941458846483,-0.6401932223858002,0.5643834933324454,0.021224902151854783,-0.3533461144878863,-0.22181250986992074,-0.4589550338775911,0.7047947465201171,-0.40572373549442575,-0.3649002635096617,4.895735361459981,-0.39572673402080427,-0.22614897399661232,-0.2557659965699598,-0.3893118858846374,-0.281578692910139,-0.26907618577226927,-0.3892176433491919,-0.23300445406207956,1.4493112953991556,-0.18338251077794923,-1.0760211074122112,-0.3486226633671922,-0.19785436768652384,-0.14993107207830064,-0.029455303253375274,-0.014878698373177474,-0.8918041093964658,-0.42651296002254807,-0.014245137754264264,-0.11002570677269329,1.42429915616325,Profil 6
7,7,54.20526795570316,0.1448077889244191,-0.04955813409648704,-0.010829141529112754,121.99562884144073,-0.1453288664470052,-1.4259380352674176,8.054756411620824,-0.014878698373177474,-0.8713691503495319,-1.1122941458846483,8.054756411620824,-0.014878698373177474,-0.8713691503495319,-1.1122941458846483,-0.6401932223858002,1.0653867503951149,-0.5633737045640893,-0.3533461144878863,-0.22181250986992074,-0.4589550338775911,0.7047947465201171,1.8906403125676368,-0.3649002635096617,-0.204259406640351,0.18881787648204212,-0.22614897399661232,-0.2557659965699598,-0.38931188588463744,-0.281578692910139,-0.2690761857722693,-0.38921764334919196,-0.23300445406207956,1.4493112953991556,-0.18338251077794923,-1.0760211074122112,-0.3486226633671922,-0.19785436768652387,-0.14993107207830064,-0.029455303253375278,-0.014878698373177473,-0.8918041093964658,-0.42651296002254807,-0.014245137754264265,-0.11002570677269329,1.4242991561632503,Profil 7
8,8,-0.11602653966315087,-1.4262688656469005,-0.0760699788958074,-174.7384721828461,0.30227584048391426,-0.14532886644700518,-1.082679564979193,-0.12415024724487903,-0.014878698373177473,1.1476192376088485,-1.1122941458846483,-0.12415024724487903,-0.014878698373177473,1.1476192376088485,-1.1122941458846483,1.562028408037986,-0.938626277855563,-0.5633737045640893,-0.3533461144878862,-0.22181250986992074,-0.45895503387759107,0.7047947465201171,-0.4057237354944257,-0.36490026350966165,-0.204259406640351,-0.3957267340208042,-0.22614897399661232,-0.25576599656995974,2.5686346506675224,-0.281578692910139,-0.26907618577226927,-0.38921764334919184,-0.23300445406207956,-0.6899828926846178,-0.18338251077794923,-1.0760211074122112,2.868430842508752,-0.19785436768652384,-0.14993107207830061,-0.029455303253375274,-0.014878698373177473,-0.8918041093964658,2.3445946400951896,-0.014245137754264262,-0.11002570677269329,-0.7020996928017432,Profil 8
